latitude,longitude,filename
40.65684,29.23131,24290.png
38.58312866,-78.53355029,16753.png
-25.45622727,-62.87510648,9150.png
27.40371,-82.49594,19092.png
50.08518,19.11288,12705.png
8.07057,5.29409,14807.png
18.54669604,-96.24743353,1491.png
46.28585,6.23334,16181.png
59.47574,17.90569,12110.png
25.97542,-97.57554,11848.png
51.50096,0.03664,22242.png
59.28888,18.70131,12000.png
-31.37293016,26.30898991,7255.png
-45.95044272,-70.37469934,3470.png
39.09112,-94.41551,19162.png
44.91036,-93.08895,19203.png
-26.78255545,152.4674027,2949.png
44.3933,26.08998,12227.png
1.5807,103.44926,13857.png
61.57777,16.97672,12029.png
-21.48183238,146.748875,164.png
14.22349,100.17268,22757.png
-15.28283352,133.1312686,6476.png
50.28523,19.46952,12872.png
7.06379,80.11768,23224.png
-28.62697411,25.60972342,7414.png
51.02748,15.08405,12901.png
41.24065,-8.38175,19920.png
-34.76389632,147.555312,519.png
1.49194,103.65722,14069.png
12.69496,79.83426,14952.png
-10.97022819,-42.37559214,6205.png
53.78127,-7.73357,23527.png
41.03431,72.47447,25103.png
3.49251,98.741,19555.png
-24.73616859,119.6043098,9496.png
50.71072,15.19336,12888.png
20.03093443,83.72375017,2119.png
55.24055754,-7.095857732,5529.png
5.37682,100.37483,13980.png
6.47234,80.13023,23187.png
42.51227,-87.82118,16882.png
50.65333,18.81134,12636.png
43.05624,23.47555,16396.png
49.83583891,106.4428125,7345.png
44.36436951,23.4231664,6804.png
4.0031,101.04182,14093.png
51.65423,0.01951,21682.png
50.36845,13.12447,12304.png
-30.92679341,147.9850168,1006.png
-5.048633984,-42.33794442,3019.png
-32.68606377,26.31009545,4018.png
-20.30766563,-41.74791331,2869.png
51.15248,5.61825,20726.png
45.88338,6.1316,16092.png
66.5219056,66.5891915,2668.png
14.36275,121.03652,25217.png
7.61701,5.16033,14706.png
47.1814,15.41647,23817.png
46.97013,8.34197,16149.png
40.79469,-74.26361,18364.png
49.75859,19.07114,12919.png
-24.47377119,25.89424341,2327.png
37.1042,37.65135,24355.png
19.6784308,-87.86768396,437.png
37.50179,37.70848,24185.png
-10.49594,-36.60482,22530.png
51.71576,-0.64142,21797.png
0.4185,36.0319,19769.png
40.86790037,-74.31498534,18557.png
52.75795838,51.78197263,4492.png
-33.03425415,27.2532791,4665.png
40.82384,-73.33377,18268.png
-36.08498034,144.6230173,2458.png
41.00838,14.10878,10876.png
47.56761,-122.09465,18527.png
-2.14437,-79.36311,11275.png
40.09726934,8.506639852,638.png
19.24555084,-99.47101255,11739.png
41.22386,14.71575,10885.png
1.996128263,35.9385896,3034.png
4.21443,100.70257,14071.png
-6.11374339,-55.61601228,6300.png
5.077156932,118.9404884,1059.png
41.92877,25.1422,16428.png
48.03523901,16.51437,5776.png
50.32124,19.7588,12478.png
50.52299,4.38939,20615.png
52.93917,-1.62692,21937.png
40.63926,-89.73526,17393.png
45.75002,8.44448,10987.png
15.53394594,105.599308,4082.png
49.97932,18.96481,12966.png
29.66984199,-112.3448109,1816.png
20.329,-103.08827,11831.png
37.0072,-121.56112,19273.png
55.71533,12.40096,10148.png
7.07533,79.90249,23172.png
-29.92290367,138.2594711,3598.png
53.72899,-0.97777,22124.png
-18.00536202,-44.14453805,3485.png
12.09793,8.89688,14844.png
-34.52178,-58.69196,13419.png
-32.63842768,24.20411107,3077.png
-33.06953247,-57.23935961,399.png
-44.41155,171.25099,13783.png
60.15931,24.63552,15804.png
13.1904861,-11.70532964,8684.png
-34.94382,-57.97368,13198.png
7.827631588,79.98487715,6897.png
47.58753,8.675,16159.png
41.19145,-8.59479,20114.png
20.68468,-100.43695,11863.png
-23.85409195,21.1295789,369.png
46.82962,15.06681,23729.png
44.07223,1.65076,21423.png
6.57586,3.30171,14868.png
33.76341557,-118.0323226,18397.png
60.91275596,25.13693923,5791.png
40.39701,-73.98401,18802.png
-24.55485607,24.72819245,7438.png
6.734,79.95288,23244.png
42.24897,-71.07675,17932.png
52.54988439,-8.525049742,7928.png
48.25846,17.88511,20949.png
-5.922401949,-47.9112973,6390.png
16.62543,98.64771,23143.png
66.4714439,32.7712948,8966.png
16.2893809,-0.045093347,727.png
50.60139,17.17982,12892.png
-23.27913,-46.57355,22645.png
47.40376,-122.20744,19224.png
-26.46503194,119.3953351,269.png
50.95219,4.25794,20636.png
41.25397,-8.60731,20375.png
-34.63433386,118.5206525,8876.png
35.36129,136.81133,10855.png
-34.8551,-58.07923,13162.png
42.29721959,24.92379086,40.png
45.47876,11.31233,11215.png
41.48466,-8.34673,19927.png
49.90482796,93.78522907,6070.png
51.17692522,23.04877716,9558.png
31.78896,34.76572,15561.png
17.99409,-66.63844,11329.png
3.96493,101.32681,14039.png
-21.52192414,-42.61733909,6731.png
10.67291082,11.36006787,1184.png
10.7375,122.9666,25118.png
14.32148,120.93957,25202.png
-0.17297,35.90954,19771.png
-11.97708,-77.05793,24010.png
33.72255,-116.37697,17752.png
59.32568,18.2706,12098.png
11.22077,77.61782,15070.png
43.74979,7.41375,10943.png
59.74994578,17.51694649,6499.png
-19.04574638,-68.06406004,1130.png
51.61322,4.82188,25060.png
15.33262906,104.4874882,9028.png
53.18141,-1.10728,21698.png
45.06667,4.81037,21371.png
50.03462,19.17886,12497.png
35.08396,136.86152,10656.png
41.97186,-87.75623,16784.png
32.15096,34.83178,15516.png
14.33160882,-15.53023153,6969.png
-47.67081755,-67.99557932,8290.png
34.61228,-117.80986,17147.png
52.15971,5.61932,25080.png
11.72856118,10.16423722,3238.png
14.14989,121.3152,25152.png
39.12647,-76.94348,17851.png
-8.442858074,-40.38071129,5771.png
1.51783,103.64743,13894.png
-26.26453888,116.0662329,5113.png
42.60542,-5.58996,15264.png
59.24179,18.21678,12055.png
48.64802193,14.63952885,2256.png
-49.13889512,-71.26097926,6231.png
13.39092368,-11.6412023,1123.png
32.08381,34.88485,20509.png
-0.959835229,100.5840307,8878.png
51.23101,6.85488,24502.png
-37.76138,145.58436,23042.png
7.44917431,7.982517972,2358.png
4.519535992,-74.98692661,6747.png
25.85431682,-103.9848574,8725.png
-22.65334565,141.1365253,4802.png
47.72695798,29.52680095,707.png
21.76521,84.91259,15034.png
-48.58417144,-68.77759234,3198.png
49.87364,19.77353,13013.png
7.35232,3.8696,14543.png
53.59384,-113.56009,15192.png
-32.33663649,149.9447861,2200.png
35.36986,139.43627,10647.png
41.61348,-72.62321,18035.png
41.09835,13.92244,11026.png
42.97457847,-2.87753933,4764.png
-12.02321,-77.08029,24041.png
52.8488582,22.90571469,3400.png
44.46065,25.77976,12152.png
40.65905,-73.84577,17942.png
-21.52331394,-52.5503079,6887.png
6.384479465,-72.82072046,8567.png
41.13646,28.46304,24068.png
7.82715,4.61274,14500.png
50.69424,15.39092,12813.png
41.90752,-87.78722,16600.png
42.94206,1.8458,21367.png
9.024926152,99.51593535,4886.png
45.79377,8.88104,11077.png
0.527054858,38.51540278,4551.png
-15.09372006,-49.11267146,9426.png
6.73163,3.2771,14866.png
-12.73992362,131.464882,7731.png
39.19237,-77.26553,18892.png
19.75628,-98.29265,11759.png
41.01243,28.82912,24101.png
48.99112,1.76753,21653.png
-23.40662,-46.7742,22528.png
51.49708072,87.7514601,1311.png
65.8882815,28.68929214,3036.png
6.43603,3.47312,14594.png
-5.470178515,-45.29581604,9113.png
55.80654,37.55674,24750.png
53.8610129,157.6874559,8930.png
-26.7667698,151.8502198,6968.png
18.3917295,-102.2892726,4302.png
-32.85920597,-55.38916627,2299.png
2.824693022,-60.39854713,971.png
49.5714298,17.9028116,695.png
23.40045121,83.48246984,5427.png
-6.909149233,-76.57206536,2589.png
33.9948,-118.23062,19417.png
56.51229,-2.71424,22233.png
41.97914235,-0.969113452,5486.png
51.28014,3.75985,20713.png
61.82106947,23.3506235,3005.png
52.31333,6.92917,24895.png
45.73098,5.03397,21158.png
51.23392,3.00947,20738.png
40.80306,-7.22589,20004.png
47.32984,8.24554,16209.png
45.82971,5.72826,16018.png
42.80801436,-87.96957083,17498.png
58.24650147,92.47238861,1235.png
6.332859432,5.645276184,9715.png
-9.217099677,-49.19737684,4419.png
-28.95812614,-62.17312925,668.png
7.159208032,126.1553141,2767.png
-16.11757702,-54.97251035,3331.png
45.46604,10.92137,11072.png
44.4534,26.44929,12235.png
38.96676253,29.36092772,9112.png
60.28171,25.01532,15861.png
-3.737434052,-49.52799549,1144.png
-25.61625063,150.2299671,387.png
8.407574478,98.36227215,3054.png
-16.25390718,-57.46034403,7402.png
44.0934,5.00505,21156.png
27.42991,-82.3916,16892.png
42.66171045,23.61382548,9559.png
68.81154,16.50929,10298.png
41.08955895,14.38462064,320.png
60.51135,25.08976,15726.png
48.96154443,131.5913671,6063.png
40.20938,-75.31369,18349.png
50.47466,19.21549,12959.png
37.44442017,44.41796709,8481.png
-33.65545079,-57.05989835,5006.png
14.86608331,79.33634155,8115.png
40.99698,-74.26773,19313.png
49.79126,12.62567,12310.png
-22.51285353,-45.39230535,9639.png
53.29029,-7.84207,23420.png
50.65225357,-3.298286398,1892.png
-32.21780065,116.2956008,9501.png
34.63109,135.88703,10866.png
-34.71171,-58.66244,13326.png
40.67672,-73.61467,18135.png
-21.38170197,133.9734937,3853.png
-38.93490392,-63.62099336,79.png
-30.94581237,146.8264751,8888.png
43.65833,-70.28024,18011.png
41.50769,-88.19866,18084.png
38.02460287,22.97853347,5517.png
33.68789,-117.93133,16775.png
3.119682095,103.0273545,7935.png
-34.54236,-58.70127,13286.png
40.92442,72.87767,13814.png
51.03889,5.34055,20728.png
50.38577,2.59352,21589.png
41.13895,-73.31501,18569.png
46.84516053,112.3751811,415.png
8.92041,-75.8692,13648.png
-33.49942,-70.72534,22428.png
47.5056,-122.37818,17698.png
37.34437,127.22269,11553.png
-29.43672445,135.0158107,2203.png
2.17985,102.27233,14050.png
-12.66102873,141.9914414,5105.png
53.82658,-7.45185,23585.png
-32.83251621,24.28738209,850.png
31.95819,35.33858,15426.png
60.89533069,26.56341865,1601.png
50.33847,13.51292,12323.png
25.70823,-80.40324,19500.png
40.23611,18.28837,11178.png
45.00004,9.39164,11116.png
-34.56259,-58.70988,13438.png
-28.03707441,28.21447163,173.png
7.00385,80.13849,23387.png
28.79294394,-111.2204995,6713.png
9.875298604,-0.872271548,9808.png
9.661477746,8.386566382,7873.png
35.3039,136.87205,10538.png
51.01371,4.74642,20721.png
60.1146,24.7268,15820.png
-23.90361,29.50325,15648.png
7.78797,4.55447,14787.png
-20.63279155,-50.70357586,6939.png
34.75923,-79.32118,19320.png
11.64622,8.51596,14805.png
58.92169043,80.11953106,5168.png
13.35510488,102.5443774,693.png
-27.82847199,30.70314343,4974.png
-34.56441,-58.657,13482.png
45.27182,19.83576,22710.png
37.44933,127.15209,11679.png
-27.95487154,-59.30919911,2125.png
53.30369,-7.07535,23561.png
41.23899,-8.61551,20278.png
42.0876,19.1083,23136.png
56.64471356,10.06071668,351.png
37.75215,29.09106,24384.png
-37.33281874,-62.45516413,9768.png
47.3072,8.54289,16170.png
51.28833,5.70997,24986.png
15.43844,104.11305,22782.png
34.42778,-81.04295,18473.png
3.49482,98.68994,19616.png
-34.9870636,-67.34134504,7265.png
60.44377405,51.05274555,6553.png
50.84455,4.61976,20843.png
-33.73393038,151.0269497,22980.png
-23.58358848,149.002871,8841.png
-31.70150282,144.1935748,6133.png
-30.87200906,136.9087312,5475.png
50.43702,19.00882,12832.png
53.53076,-6.86805,23629.png
28.04924296,-105.7856455,6112.png
-11.00967471,-42.71317256,3039.png
33.99683,-117.93319,16699.png
34.79117,137.07509,10749.png
-25.50115,-49.14146,22638.png
51.26844,15.37749,12560.png
45.63412,11.55476,11041.png
38.96396,-89.76262,18917.png
40.70553,-73.67452,18815.png
40.66267,-6.96895,20315.png
-18.62877243,-51.29504147,2503.png
-18.21801984,143.0049924,9749.png
55.20742784,26.30378012,2927.png
38.87908,-76.91931,18160.png
41.16161,-74.00318,18764.png
16.50282131,-14.59944226,5060.png
58.70768717,33.51511958,969.png
5.51167,100.62834,13966.png
52.75385527,104.4569004,1492.png
6.45293,3.42247,14861.png
51.98739,4.88147,24918.png
-34.44781,-58.70209,13186.png
-34.00604932,-57.62796848,1017.png
-16.00349502,129.4833742,8033.png
41.16854,-7.75069,19939.png
15.67782168,103.2599633,4133.png
41.39852883,-1.230935616,7504.png
50.23514,18.48524,12999.png
59.34812,18.70883,12057.png
-22.7627577,27.33720198,9767.png
39.35026,-77.39551,18546.png
42.37411,1.35647,14301.png
48.98693,2.44892,21400.png
20.28527,-103.42897,11815.png
15.6421,104.09266,22899.png
-6.105986521,-41.78471038,255.png
10.28919875,10.39374267,2075.png
28.61597,77.31643,15064.png
40.01553963,28.57055722,9627.png
-22.50363278,-51.92966585,5112.png
-24.33448552,148.3867929,2170.png
-20.04388099,141.6429479,5198.png
31.65694,34.76337,15551.png
13.58293,102.98004,16545.png
47.10888203,26.33864474,3303.png
54.28644,18.24737,12664.png
46.11611032,91.58968876,3687.png
50.68387,18.49952,12680.png
5.54805,-74.98399,13616.png
53.3874,-2.24801,21926.png
39.3598,-76.79697,18901.png
-34.54612,-58.49491,13081.png
-33.6095,-70.69929,22388.png
53.85113,-7.97279,23471.png
46.30776,6.30967,16154.png
-6.95647,111.11414,19570.png
34.62545,137.23888,10467.png
33.36846,-86.65086,17068.png
9.128627776,5.547321374,3501.png
46.48878,6.27892,16335.png
-36.65946976,-60.58742001,6945.png
-17.98147574,-43.01583124,7687.png
59.40336,28.17289,14330.png
-23.99779445,24.02704074,2623.png
34.80959,135.68903,10435.png
42.57776415,25.72713415,7531.png
32.10091,34.77456,20446.png
37.07158,-77.41107,17002.png
-27.67955884,114.9459842,3453.png
6.81714,80.1458,23198.png
55.65992,12.10119,10149.png
-6.909985747,-48.04300847,7517.png
37.02587,37.37521,24188.png
37.04292,126.75089,11490.png
53.65839,-7.07889,23623.png
42.59449,1.52665,14297.png
52.56665379,20.10934101,6659.png
40.86435,-7.72159,20089.png
-36.22380878,148.799568,5326.png
41.78099,-86.43564,18017.png
61.44862091,74.5990557,9180.png
46.64349,6.53267,16095.png
8.551204198,7.716167787,120.png
27.03347,-82.11854,17026.png
41.48162246,1.683866318,7534.png
40.64159,-73.99736,17979.png
48.75781,18.16518,20970.png
43.07484,23.57628,16430.png
34.04896,-118.14476,19374.png
50.04782,8.97552,24446.png
12.37169,123.62494,25212.png
35.76275,137.9393,10359.png
40.26469,-74.21083,17230.png
49.23673,2.46696,21421.png
-10.77371639,-69.3174433,5485.png
56.7529,60.92313,24629.png
-34.47671,-58.71797,13403.png
18.26326376,-98.49345714,5583.png
65.50345234,28.91870006,5268.png
50.2279,8.87315,24603.png
39.59726,26.9739,24109.png
15.00811678,-12.65522214,4978.png
40.94759925,37.20826613,9425.png
-30.7282809,-53.21016653,2731.png
-33.47353,-70.54684,22443.png
48.87038,17.45638,21000.png
41.41878,-81.86328,18207.png
-10.69487838,-68.14468184,7819.png
39.2018,-84.17158,17252.png
22.89142674,89.32625782,1041.png
-18.57636912,-53.78645676,6668.png
7.465370711,6.610634958,1987.png
50.94250587,22.46429993,1709.png
6.00304,-75.79359,13577.png
40.69106,-73.62185,18615.png
60.07849,30.12442,24838.png
60.61643,25.36532,15938.png
35.94116,-86.75072,17519.png
49.98624,18.95298,12835.png
49.01873,17.61535,20853.png
34.75401,136.48638,10761.png
13.9171217,106.0120115,6359.png
40.78443,-74.24767,18671.png
74.11044158,-57.04101478,73.png
51.87447,-0.65579,22070.png
-41.4088494,-68.66417545,6987.png
41.12179,-8.5425,20077.png
6.75052,3.22749,14589.png
41.98756,14.13754,11210.png
61.68303163,48.13005924,4438.png
48.34315,10.86602,24540.png
15.64702476,101.8018805,4409.png
77.78719533,-70.62682826,755.png
42.55308,-87.93341,18619.png
4.22327,101.07982,14074.png
-38.04624507,-65.62393934,1686.png
12.14636416,76.66309202,5340.png
45.29828,8.8362,10969.png
60.30954,24.99824,15754.png
48.28661,16.05472,23862.png
40.6371,29.17277,24390.png
52.08188,-0.54577,21791.png
51.91194,5.55519,24978.png
63.36035032,46.53619806,119.png
22.81871,92.04928,11890.png
-30.40170349,20.49470135,1437.png
40.61933,-111.95786,19287.png
42.62357,-70.64117,18395.png
5.85047,100.55489,13847.png
57.43896088,69.14998428,3897.png
0.038981487,109.7649612,9320.png
-23.09739889,143.9727131,4906.png
-6.081354586,-46.77447486,6489.png
-34.30539,-60.24617,13327.png
40.9045,-74.00239,17283.png
52.8476697,22.75192771,7233.png
32.17904,34.80546,15571.png
-13.55126471,-45.05127851,9547.png
49.81574,19.10748,12539.png
45.54859,-73.18486,15148.png
-24.94969,-50.12403,22657.png
50.93254,6.90824,24489.png
45.31398,38.79303,24742.png
-2.11949,-79.91669,11312.png
41.9916,-88.29543,17268.png
0.440633583,35.43426888,7950.png
38.90836,-9.21447,20263.png
41.53423,-87.47335,17126.png
50.85023,-1.78507,21990.png
55.33001,12.40387,10166.png
41.17634,24.37779,16475.png
6.61408,3.31334,14814.png
40.88768,72.96721,13813.png
50.84629,2.77149,20787.png
7.082483748,-70.75784876,7827.png
38.44582,-91.63012,17385.png
45.00927,10.99045,11094.png
-23.06545246,-46.74220737,7538.png
4.17654,100.92628,14022.png
-16.92078491,133.4226997,2328.png
49.20872,2.58345,21552.png
-23.44411476,-46.07390445,7385.png
41.48199,-81.79819,16968.png
40.66006,-7.3942,19888.png
34.56371,136.09953,10534.png
-14.49578592,-56.86258923,9664.png
33.90695,-117.4245,18916.png
7.63555,4.16173,14780.png
44.58717,26.39772,12231.png
54.21749,18.26402,13031.png
54.2496454,-7.044338124,1064.png
31.75821,35.16855,15459.png
2.70102,101.92045,14001.png
20.35680218,73.17735544,3562.png
52.97072,-2.08691,22208.png
-17.13435703,-53.43868385,6990.png
41.11335,-74.2558,19072.png
46.34514803,15.53352764,4387.png
-19.71961692,135.8417226,3798.png
42.47633,14.19545,10920.png
6.167163446,-0.555831744,2147.png
-30.80158,-71.57208,22430.png
-23.11939042,21.6516113,9349.png
36.19446,139.28641,10567.png
8.3838,100.06793,22846.png
59.28278,17.89475,12054.png
-27.4154619,-51.98604524,6053.png
34.84559,135.11043,10379.png
-1.036640803,34.10814723,4686.png
6.8091,3.19973,14606.png
-47.47687882,-66.54005567,6673.png
5.4709,100.24529,14025.png
-9.805977928,124.4806097,2060.png
33.83855,-117.97976,19089.png
50.33698,13.80958,12349.png
-30.21143079,-51.43039611,3696.png
-27.97218363,147.6851915,9988.png
-34.75082,-58.60486,13080.png
-32.29730711,146.0199462,3718.png
56.11281,69.49015,24828.png
40.65538,-74.38987,17031.png
-1.13334431,36.76983732,5400.png
6.68604,3.27628,14571.png
52.76292,1.41647,21756.png
-33.30946848,134.8669145,7327.png
53.48045,-2.89614,22217.png
41.27621,-72.86843,17008.png
-29.40944193,-63.71105667,1824.png
45.6143347,21.73854188,6584.png
55.865,12.8505,10172.png
52.0586207,94.15828024,2945.png
40.98858,-73.98821,17410.png
16.76177,-96.68165,11834.png
48.12535301,95.70580632,1351.png
26.32419,-80.09028,17569.png
16.77167764,-3.010441256,4922.png
37.49065,127.08353,11531.png
51.40397174,108.8905272,8997.png
-34.56766,-58.61238,13390.png
43.98396,26.10139,12204.png
21.44667003,-100.7095703,5844.png
57.11099829,42.49544176,3302.png
40.63103,-73.99464,18814.png
40.53916,-75.84405,17057.png
41.08223,-7.13574,20039.png
7.89511,4.66912,14739.png
23.58376,89.00414,11951.png
52.83127,-2.98117,22214.png
49.18588,1.88514,21544.png
11.52977637,8.653117354,9995.png
35.66183,139.81053,10539.png
-29.12585581,19.18744625,6409.png
30.03599,-81.52141,16825.png
41.62028,24.99717,16406.png
-23.23479305,20.26241954,2653.png
37.94084,-1.17085,15282.png
5.58179,100.48841,13843.png
53.44648,-1.16048,21680.png
-23.89898295,-60.75483746,6419.png
44.94098,-122.9656,17554.png
31.87723,35.21892,15536.png
41.06771,28.28215,24275.png
39.33764,26.65942,24108.png
2.28752417,-59.83821098,8729.png
39.62181,-105.04265,19522.png
6.0562,-75.50794,13674.png
-15.17009946,-57.42698836,4557.png
-25.06950789,143.73076,5135.png
51.3142389,21.19283786,5940.png
54.48850281,-5.476281869,1328.png
42.76128,-84.46391,18531.png
50.38562,3.25244,20736.png
42.36411,1.88559,14273.png
41.57332,25.19058,16507.png
43.91618,4.78079,21527.png
45.07509,4.55758,21385.png
-41.8392365,-71.41931525,2216.png
44.38126,26.04539,12190.png
38.91254,-77.27004,18656.png
-23.55935417,-52.84895132,3282.png
-20.63724525,26.63545325,3267.png
48.03919,17.70006,20962.png
-6.74488,107.361,19716.png
-33.83498,-71.02163,22394.png
-18.88741977,-50.16093597,290.png
5.837222009,5.748001537,5454.png
5.048441595,-76.64874044,4227.png
-17.26166504,-67.87410076,6003.png
-29.09387569,-62.31939111,9647.png
34.50051,-118.1635,16814.png
-28.8963251,23.10626703,2530.png
58.74209993,40.27886992,1564.png
45.73333,4.91667,21131.png
-23.14462356,-63.71884964,8521.png
-24.64975829,119.6058978,2691.png
55.26907,12.27829,10110.png
55.85816591,38.31653973,6247.png
59.3610899,11.8386418,2991.png
38.72475,-9.1159,20223.png
40.23308,-74.25635,17901.png
26.21912604,-103.0964073,9874.png
-34.39462728,-67.86898246,3824.png
-11.99755493,-48.60852621,6464.png
56.07831,37.49577,24723.png
21.28540232,82.85027055,3744.png
41.23926,-8.55236,20073.png
-34.70235736,-60.9349788,1830.png
36.20829,-115.98391,18179.png
47.08809,8.32495,16351.png
50.90537,-1.50662,22181.png
51.0266,5.38982,20775.png
52.21003,5.97078,24979.png
-38.24222,145.04763,23001.png
58.47117881,25.47541685,6512.png
48.72439175,9.096619975,1441.png
47.10148,15.44399,23861.png
36.88587343,-3.020766481,143.png
18.51915518,98.77238509,267.png
48.82428,2.61607,21474.png
30.16330768,-111.1281643,3229.png
-38.52903049,-58.98771257,6810.png
50.50301,13.63617,12372.png
-34.70119,-58.35567,13446.png
67.44784096,22.23217595,813.png
47.36922,8.35848,16148.png
-47.32920361,-70.76037736,9393.png
41.67038,20.44027,14491.png
39.82955,34.82583,24320.png
41.18257,28.59594,24260.png
-12.73992362,131.464882,4116.png
51.00387,5.59132,24998.png
-31.00225913,146.3471044,3414.png
3.3285,99.1625,19661.png
57.45650078,14.17164049,8289.png
46.00975752,23.66631804,9227.png
40.4228,-74.13369,17440.png
-1.601411202,-60.20562615,3222.png
28.42698,77.34054,14985.png
-34.5554,-58.54867,13485.png
55.07772082,41.04578104,1286.png
-19.1891131,-45.59212499,9397.png
-0.710002714,34.10889493,2364.png
-18.04532765,-43.42673191,6981.png
54.81121,25.09173,14466.png
32.1848,35.01997,20464.png
49.32987,30.78879,20561.png
56.01181,12.83542,10206.png
41.07187,-8.26712,19820.png
49.01687,17.57651,21063.png
40.13599,-75.43231,18414.png
35.96772,139.5276,10794.png
18.34731,-67.15792,11319.png
43.50891,16.43915,10010.png
40.34276,-74.13424,17097.png
-15.35271878,-42.88050113,5628.png
54.07522,-2.7604,22176.png
-9.409604524,-68.42829691,9111.png
47.25345236,22.42294986,1984.png
48.73053,1.97293,21109.png
27.19427335,-105.6715808,3336.png
48.04900364,19.23490272,8192.png
45.89940601,21.08758253,5895.png
-33.75821,-56.51514,22910.png
-18.58440867,133.9247486,4521.png
41.1056,28.9915,24120.png
43.61092,3.87723,21500.png
40.67342,-7.33417,20423.png
-32.83633598,-59.86891458,7035.png
50.71808,17.28348,12753.png
-27.18052993,23.3909819,4327.png
31.3499,34.63952,15425.png
-24.25329986,26.14760817,5497.png
52.92628057,-6.1778692,8623.png
44.20396,43.14849,24854.png
1.71061,103.481,14202.png
29.82188,-95.06708,17188.png
45.52720764,14.11638747,5443.png
39.9007949,33.70321039,7280.png
35.63429,139.70349,10605.png
51.51784132,114.0046197,7137.png
48.2139,16.34761,23707.png
43.40863,-72.06721,16902.png
32.74917,-116.99647,17406.png
-32.34433073,124.8843606,4920.png
37.28944,127.10294,11478.png
18.24830496,-97.54847462,6008.png
-20.71073392,-63.29753666,4451.png
66.21535317,28.71724273,3232.png
38.91961,-94.50399,18830.png
53.05135,-2.97789,22107.png
12.91405022,-16.43345805,7069.png
34.81094,136.41774,10460.png
5.31848,100.73952,14028.png
59.08620836,80.81933452,9925.png
50.66703,17.95736,12673.png
48.29638333,44.28343154,1356.png
-18.29725844,-48.74401031,8078.png
6.48719,3.19862,14551.png
7.42161,3.82837,14705.png
6.772919383,5.769065389,8253.png
28.77159,77.25839,15039.png
-34.92286,-58.38574,13376.png
55.64637,12.47218,10102.png
41.72352,20.83926,14483.png
37.9398,127.28738,11637.png
53.48791,-0.55341,21753.png
-16.94145413,-50.24824588,886.png
-6.820583975,-78.50544596,8394.png
48.09711353,102.5531089,1458.png
43.34579,3.42255,21629.png
40.89869,29.15398,24400.png
45.64296,-73.79851,15109.png
-12.73992362,131.464882,4525.png
-28.18040424,20.30645912,7621.png
18.26068906,-97.13956139,3209.png
53.4375,-7.73528,23672.png
47.68181166,33.65711342,8046.png
-40.13601518,-67.26831811,6273.png
-37.803,144.9168,23081.png
-1.005937761,-48.96073623,4385.png
9.00074,-75.66682,13549.png
7.8783,-72.53263,13701.png
12.8336559,-11.75497629,8454.png
-15.66383911,-52.20963931,4953.png
53.60463,9.87673,24518.png
63.2592119,75.47241638,4969.png
45.91208,6.58966,16180.png
50.99688,13.89038,12276.png
25.84524,-80.24345,18261.png
-3.30254,-78.56073,11287.png
-29.99399195,150.844226,8074.png
-6.725751319,105.8722746,862.png
45.76077967,27.125046,8189.png
48.71013,2.43413,21378.png
-20.67274949,144.1587145,4917.png
6.71219,-1.62683,12412.png
59.3610899,11.8386418,4117.png
45.93753992,14.00278298,8543.png
6.29716,-73.16144,13769.png
-20.83079344,-41.11460852,5845.png
46.61349,15.22208,23786.png
53.56838,-113.33653,15141.png
39.95779,-85.96342,17761.png
39.12942,-84.47655,18556.png
36.35335,139.30204,10860.png
41.53145,-6.98587,19826.png
42.09627,-71.11564,18241.png
51.56974,5.64476,24938.png
45.73496,4.78295,21593.png
46.48932,6.44463,16175.png
-30.81369084,18.11571477,1702.png
-34.59223987,-55.07565027,6953.png
7.26184,5.38568,14784.png
36.58031,128.48717,11586.png
-21.71318753,-57.66975252,2689.png
42.16491,-71.04056,18114.png
55.78879,12.48045,10071.png
-29.19046034,-65.07467819,9066.png
27.48814309,-114.2641106,7411.png
49.26594,16.94005,21003.png
50.87105,-1.31076,22238.png
-19.76993403,-43.00586415,9914.png
40.98337,-73.87065,19036.png
16.08581456,-13.93469493,4355.png
48.14933,16.25822,23797.png
18.12257031,-89.12187309,7405.png
47.566,8.3789,16030.png
37.07875138,40.36108248,1162.png
-27.38256,153.17584,23078.png
-45.17898934,-67.20387914,5685.png
30.82382321,-110.041353,9675.png
8.454925282,81.06696009,7315.png
49.80437,19.03868,12550.png
50.17619,19.4636,12653.png
-30.79606162,142.6820742,4571.png
40.58348,-3.59036,15299.png
-23.75359,-51.78473,22553.png
-7.346197125,-36.46539104,4898.png
10.3134576,10.55913801,303.png
53.45373,-7.56896,23628.png
40.59869,17.96424,11052.png
26.18308022,-104.9877191,1232.png
66.75481123,19.86408401,2918.png
42.81079,1.31679,14253.png
66.01801582,32.51412324,6026.png
39.50392,26.97429,24194.png
45.7361,-74.15194,15164.png
5.39216,100.58207,14092.png
-22.02226586,-50.78200248,2570.png
33.35283,-111.78903,17829.png
31.39547,34.75699,15491.png
65.2674475,-21.16545738,5800.png
37.2129632,39.53681473,7763.png
8.138075911,7.8508077,7211.png
16.43506,120.52425,25168.png
1.3472,103.75327,14238.png
-32.1313,115.79514,22976.png
47.89207,-117.37928,17856.png
-33.21551954,-68.32131172,9564.png
7.87027,4.64987,14621.png
-52.05970033,-69.08341271,2343.png
